类别,中文名,英文名,模块,来源,引用次数,官方定义链接
CAPP（工艺规划）,形状轮廓,Shape_profile,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.shape_profile
CAPP（工艺规划）,简化机械设计沉孔孔定义,Simplified_md_counterbore_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_counterbore_hole_definition
CAPP（工艺规划）,简化机械设计沉钻孔定义,Simplified_md_counterdrill_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_counterdrill_hole_definition
CAPP（工艺规划）,简化机械设计锥形沉孔孔定义,Simplified_md_countersink_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_md_countersink_hole_definition
CAPP（工艺规划）,简化锪平面孔定义,Simplified_spotface_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.simplified_spotface_hole_definition
CAPP（工艺规划）,槽,Slot,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.slot
CAPP（工艺规划）,槽端类型,Slot_end_type,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.slot_end_type
CAPP（工艺规划）,球形盖,Spherical_cap,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.spherical_cap
CAPP（工艺规划）,球形孔底部,Spherical_hole_bottom,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.spherical_hole_bottom
CAPP（工艺规划）,锪平面定义,Spotface_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_definition
CAPP（工艺规划）,锪平面孔定义,Spotface_hole_definition,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_hole_definition
CAPP（工艺规划）,锪平面实例,Spotface_occurrence,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_occurrence
CAPP（工艺规划）,锪平面实例在装配,Spotface_occurrence_in_assembly,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.spotface_occurrence_in_assembly
CAPP（工艺规划）,直齿齿轮,Spur_gear,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.spur_gear
CAPP（工艺规划）,方形U轮廓,Square_u_profile,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.square_u_profile
CAPP（工艺规划）,步,Step,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.step
CAPP（工艺规划）,直线锥齿轮,Straight_bevel_gear,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.straight_bevel_gear
CAPP（工艺规划）,直线滚花,Straight_knurl,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.straight_knurl
CAPP（工艺规划）,曲面精加工规范,Surface_finish_specification,specification_document,ap242,0,https://www.steptools.com/stds/smrl/data/modules/specification_document/sys/4_info_reqs.htm#specification_document_arm.surface_finish_specification
CAPP（工艺规划）,T形轮廓,Tee_profile,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.tee_profile
CAPP（工艺规划）,螺纹,Thread,machining_features,ap242,1,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.thread
CAPP（工艺规划）,螺纹跳动,Thread_runout,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.thread_runout
CAPP（工艺规划）,通孔底部条件,Through_bottom_condition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.through_bottom_condition
CAPP（工艺规划）,通凹槽底部条件,Through_pocket_bottom_condition,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.through_pocket_bottom_condition
CAPP（工艺规划）,通轮廓底,Through_profile_floor,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.through_profile_floor
CAPP（工艺规划）,刀具附件点框架,Tool_attachment_point_frame,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.tool_attachment_point_frame
CAPP（工艺规划）,刀具中心点框架,Tool_centre_point_frame,kinematic_structure,ap242,0,https://www.steptools.com/stds/smrl/data/modules/kinematic_structure/sys/4_info_reqs.htm#kinematic_structure_arm.tool_centre_point_frame
CAPP（工艺规划）,过渡特征,Transition_feature,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.transition_feature
CAPP（工艺规划）,处理结果,Treatment_result,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.treatment_result
CAPP（工艺规划）,车削滚花,Turned_knurl,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.turned_knurl
CAPP（工艺规划）,均匀资源标识符,Uniform_resource_identifier,tagged_text_representation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/tagged_text_representation/sys/4_info_reqs.htm#tagged_text_representation_arm.uniform_resource_identifier
CAPP（工艺规划）,V形轮廓,Vee_profile,machining_features,ap242,2,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.vee_profile
CAPP（工艺规划）,半圆槽端类型,Woodruff_slot_end_type,machining_features,ap242,0,https://www.steptools.com/stds/smrl/data/modules/machining_features/sys/4_info_reqs.htm#machining_features_arm.woodruff_slot_end_type
检测 / 质量（PMI / 计量）,吸收剂量数据元素,Absorbed_dose_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.absorbed_dose_data_element
检测 / 质量（PMI / 计量）,加速度数据元素,Acceleration_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.acceleration_data_element
检测 / 质量（PMI / 计量）,受影响平面公差区域,Affected_plane_tolerance_zone,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.affected_plane_tolerance_zone
检测 / 质量（PMI / 计量）,全部绕形状元素,All_around_shape_element,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.all_around_shape_element
检测 / 质量（PMI / 计量）,全部绕形状元素沿集合平面,All_around_shape_element_along_collection_plane,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.all_around_shape_element_along_collection_plane
检测 / 质量（PMI / 计量）,数量的物质数据元素,Amount_of_substance_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.amount_of_substance_data_element
检测 / 质量（PMI / 计量）,数量的物质单位,Amount_of_substance_unit,value_with_unit,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit/sys/4_info_reqs.htm#value_with_unit_arm.amount_of_substance_unit
检测 / 质量（PMI / 计量）,角数据元素,Angle_data_element,value_with_unit_extension,ap242,29,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.angle_data_element
检测 / 质量（PMI / 计量）,角加减边界,Angle_plus_minus_bounds,dimension_tolerance,ap242,2,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.angle_plus_minus_bounds
检测 / 质量（PMI / 计量）,角度位置,Angular_location,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.angular_location
检测 / 质量（PMI / 计量）,角度尺寸,Angular_size,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.angular_size
检测 / 质量（PMI / 计量）,倾斜度公差,Angularity_tolerance,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.angularity_tolerance
检测 / 质量（PMI / 计量）,标注占位符实例,Annotation_placeholder_occurrence,dimension_and_tolerance_callouts,ap242,1,https://www.steptools.com/stds/smrl/data/modules/dimension_and_tolerance_callouts/sys/4_info_reqs.htm#dimension_and_tolerance_callouts_arm.annotation_placeholder_occurrence
检测 / 质量（PMI / 计量）,面积数据元素,Area_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.area_data_element
检测 / 质量（PMI / 计量）,面积单位,Area_unit,value_with_unit,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit/sys/4_info_reqs.htm#value_with_unit_arm.area_unit
检测 / 质量（PMI / 计量）,关联尺寸文本,Associated_dimension_text,dimension_and_tolerance_callouts,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_and_tolerance_callouts/sys/4_info_reqs.htm#dimension_and_tolerance_callouts_arm.associated_dimension_text
检测 / 质量（PMI / 计量）,轴放置形状元素,Axis_placement_shape_element,datum_and_datum_systems,ap242,3,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.axis_placement_shape_element
检测 / 质量（PMI / 计量）,基本圆孔,Basic_round_hole,mechanical_design_features_and_requirements,ap242,1,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.basic_round_hole
检测 / 质量（PMI / 计量）,基本圆孔实例,Basic_round_hole_occurrence,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.basic_round_hole_occurrence
检测 / 质量（PMI / 计量）,基本圆孔实例在装配,Basic_round_hole_occurrence_in_assembly,mechanical_design_features_and_requirements,ap242,0,https://www.steptools.com/stds/smrl/data/modules/mechanical_design_features_and_requirements/sys/4_info_reqs.htm#mechanical_design_features_and_requirements_arm.basic_round_hole_occurrence_in_assembly
检测 / 质量（PMI / 计量）,介于形状元素,Between_shape_element,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.between_shape_element
检测 / 质量（PMI / 计量）,电容数据元素,Capacitance_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.capacitance_data_element
检测 / 质量（PMI / 计量）,摄氏度温度数据元素,Celsius_temperature_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.celsius_temperature_data_element
检测 / 质量（PMI / 计量）,认证,Certification,certification,ap242,5,https://www.steptools.com/stds/smrl/data/modules/certification/sys/4_info_reqs.htm#certification_arm.certification
检测 / 质量（PMI / 计量）,认证赋值,Certification_assignment,certification,ap242,2,https://www.steptools.com/stds/smrl/data/modules/certification/sys/4_info_reqs.htm#certification_arm.certification_assignment
检测 / 质量（PMI / 计量）,特征数据列头,Characteristic_data_column_header,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.characteristic_data_column_header
检测 / 质量（PMI / 计量）,特征数据列头链接,Characteristic_data_column_header_link,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.characteristic_data_column_header_link
检测 / 质量（PMI / 计量）,特征数据表,Characteristic_data_table,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.characteristic_data_table
检测 / 质量（PMI / 计量）,特征数据表头,Characteristic_data_table_header,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.characteristic_data_table_header
检测 / 质量（PMI / 计量）,特征数据表头分解,Characteristic_data_table_header_decomposition,characteristic,ap242,2,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.characteristic_data_table_header_decomposition
检测 / 质量（PMI / 计量）,特征数据表头用法,Characteristic_data_table_header_usage,characteristic,ap242,1,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.characteristic_data_table_header_usage
检测 / 质量（PMI / 计量）,特征数据表表示,Characteristic_data_table_representation,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.characteristic_data_table_representation
检测 / 质量（PMI / 计量）,特征数据表行,Characteristic_data_table_row,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.characteristic_data_table_row
检测 / 质量（PMI / 计量）,圆形跳动公差,Circular_runout_tolerance,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.circular_runout_tolerance
检测 / 质量（PMI / 计量）,涂层层,Coating_layer,surface_conditions,ap242,2,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.coating_layer
检测 / 质量（PMI / 计量）,同轴度公差,Coaxiality_tolerance,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.coaxiality_tolerance
检测 / 质量（PMI / 计量）,同轴度公差,Concentricity_tolerance,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.concentricity_tolerance
检测 / 质量（PMI / 计量）,电导数据元素,Conductance_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.conductance_data_element
检测 / 质量（PMI / 计量）,接触比,Contact_ratio,surface_conditions,ap242,0,https://www.steptools.com/stds/smrl/data/modules/surface_conditions/sys/4_info_reqs.htm#surface_conditions_arm.contact_ratio
检测 / 质量（PMI / 计量）,接触特征,Contacting_feature,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.contacting_feature
检测 / 质量（PMI / 计量）,上下文相关单位,Context_dependent_unit,value_with_unit,ap242,1,https://www.steptools.com/stds/smrl/data/modules/value_with_unit/sys/4_info_reqs.htm#value_with_unit_arm.context_dependent_unit
检测 / 质量（PMI / 计量）,连续形状元素,Continuous_shape_element,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.continuous_shape_element
检测 / 质量（PMI / 计量）,转换基于单位,Conversion_based_unit,value_with_unit,ap242,1,https://www.steptools.com/stds/smrl/data/modules/value_with_unit/sys/4_info_reqs.htm#value_with_unit_arm.conversion_based_unit
检测 / 质量（PMI / 计量）,相关属性,Correlated_property,characteristic,ap242,0,https://www.steptools.com/stds/smrl/data/modules/characteristic/sys/4_info_reqs.htm#characteristic_arm.correlated_property
检测 / 质量（PMI / 计量）,曲线距离,Curved_distance,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.curved_distance
检测 / 质量（PMI / 计量）,曲线尺寸,Curved_size,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.curved_size
检测 / 质量（PMI / 计量）,圆柱度公差,Cylindricity_tolerance,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.cylindricity_tolerance
检测 / 质量（PMI / 计量）,基准,Datum,datum_and_datum_systems,ap242,2,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.datum
检测 / 质量（PMI / 计量）,基准特征,Datum_feature,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.datum_feature
检测 / 质量（PMI / 计量）,基准特征注记,Datum_feature_callout,draughting_element_specialisations,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.datum_feature_callout
检测 / 质量（PMI / 计量）,基准引用格,Datum_reference_compartment,datum_and_datum_systems,ap242,1,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.datum_reference_compartment
检测 / 质量（PMI / 计量）,基准引用元素,Datum_reference_element,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.datum_reference_element
检测 / 质量（PMI / 计量）,基准引用修饰符带值,Datum_reference_modifier_with_value,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.datum_reference_modifier_with_value
检测 / 质量（PMI / 计量）,基准系统,Datum_system,datum_and_datum_systems,ap242,14,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.datum_system
检测 / 质量（PMI / 计量）,基准系统带关联模型坐标系统,Datum_system_with_associated_model_coordinate_system,datum_and_datum_systems,ap242,1,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.datum_system_with_associated_model_coordinate_system
检测 / 质量（PMI / 计量）,基准目标,Datum_target,datum_and_datum_systems,ap242,0,https://www.steptools.com/stds/smrl/data/modules/datum_and_datum_systems/sys/4_info_reqs.htm#datum_and_datum_systems_arm.datum_target
检测 / 质量（PMI / 计量）,基准目标注记,Datum_target_callout,draughting_element_specialisations,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.datum_target_callout
检测 / 质量（PMI / 计量）,派生单位,Derived_unit,value_with_unit,ap242,1,https://www.steptools.com/stds/smrl/data/modules/value_with_unit/sys/4_info_reqs.htm#value_with_unit_arm.derived_unit
检测 / 质量（PMI / 计量）,派生单位元素,Derived_unit_element,value_with_unit,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit/sys/4_info_reqs.htm#value_with_unit_arm.derived_unit_element
检测 / 质量（PMI / 计量）,直径尺寸,Diameter_size,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.diameter_size
检测 / 质量（PMI / 计量）,介电常量数据元素,Dielectric_constant_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.dielectric_constant_data_element
检测 / 质量（PMI / 计量）,尺寸,Dimension,draughting_element_specialisations,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.dimension
检测 / 质量（PMI / 计量）,尺寸注记,Dimension_callout,draughting_element_specialisations,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.dimension_callout
检测 / 质量（PMI / 计量）,尺寸注记关系,Dimension_callout_relationship,draughting_element_specialisations,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.dimension_callout_relationship
检测 / 质量（PMI / 计量）,尺寸曲线,Dimension_curve,draughting_element,ap242,1,https://www.steptools.com/stds/smrl/data/modules/draughting_element/sys/4_info_reqs.htm#draughting_element_arm.dimension_curve
检测 / 质量（PMI / 计量）,尺寸曲线有向注记,Dimension_curve_directed_callout,draughting_element,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element/sys/4_info_reqs.htm#draughting_element_arm.dimension_curve_directed_callout
检测 / 质量（PMI / 计量）,尺寸曲线终止符,Dimension_curve_terminator,draughting_annotation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_annotation/sys/4_info_reqs.htm#draughting_annotation_arm.dimension_curve_terminator
检测 / 质量（PMI / 计量）,尺寸曲线终止符到投影曲线关联性,Dimension_curve_terminator_to_projection_curve_associativity,dimension_and_tolerance_callouts,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_and_tolerance_callouts/sys/4_info_reqs.htm#dimension_and_tolerance_callouts_arm.dimension_curve_terminator_to_projection_curve_associativity
检测 / 质量（PMI / 计量）,尺寸前缀,Dimension_prefix,draughting_element_specialisations,ap242,1,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.dimension_prefix
检测 / 质量（PMI / 计量）,尺寸序列副,Dimension_sequence_pair,draughting_element_specialisations,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.dimension_sequence_pair
检测 / 质量（PMI / 计量）,尺寸后缀,Dimension_suffix,draughting_element_specialisations,ap242,1,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.dimension_suffix
检测 / 质量（PMI / 计量）,尺寸符号,Dimension_symbol,draughting_annotation,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_annotation/sys/4_info_reqs.htm#draughting_annotation_arm.dimension_symbol
检测 / 质量（PMI / 计量）,尺寸文本,Dimension_text,associative_text,ap242,5,https://www.steptools.com/stds/smrl/data/modules/associative_text/sys/4_info_reqs.htm#associative_text_arm.dimension_text
检测 / 质量（PMI / 计量）,尺寸值,Dimension_value,draughting_element_specialisations,ap242,0,https://www.steptools.com/stds/smrl/data/modules/draughting_element_specialisations/sys/4_info_reqs.htm#draughting_element_specialisations_arm.dimension_value
检测 / 质量（PMI / 计量）,尺寸值带限制,Dimension_value_with_limitation,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.dimension_value_with_limitation
检测 / 质量（PMI / 计量）,尺寸位置,Dimensional_location,dimension_tolerance,ap242,4,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.dimensional_location
检测 / 质量（PMI / 计量）,尺寸位置带基准特征,Dimensional_location_with_datum_feature,dimension_tolerance,ap242,1,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.dimensional_location_with_datum_feature
检测 / 质量（PMI / 计量）,尺寸尺寸,Dimensional_size,dimension_tolerance,ap242,4,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.dimensional_size
检测 / 质量（PMI / 计量）,尺寸尺寸带基准特征,Dimensional_size_with_datum_feature,dimension_tolerance,ap242,1,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.dimensional_size_with_datum_feature
检测 / 质量（PMI / 计量）,有向或有向公差区域,Directed_or_oriented_tolerance_zone,geometric_tolerance,ap242,6,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.directed_or_oriented_tolerance_zone
检测 / 质量（PMI / 计量）,有向公差区域,Directed_tolerance_zone,geometric_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/geometric_tolerance/sys/4_info_reqs.htm#geometric_tolerance_arm.directed_tolerance_zone
检测 / 质量（PMI / 计量）,剂量等效数据元素,Dose_equivalent_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.dose_equivalent_data_element
检测 / 质量（PMI / 计量）,制图模型项关联带占位符,Draughting_model_item_association_with_placeholder,dimension_and_tolerance_callouts,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_and_tolerance_callouts/sys/4_info_reqs.htm#dimension_and_tolerance_callouts_arm.draughting_model_item_association_with_placeholder
检测 / 质量（PMI / 计量）,持续时间,Duration,value_with_unit,ap242,11,https://www.steptools.com/stds/smrl/data/modules/value_with_unit/sys/4_info_reqs.htm#value_with_unit_arm.duration
检测 / 质量（PMI / 计量）,边的未定义形状尺寸,Edge_of_undefined_shape_size,dimension_tolerance,ap242,0,https://www.steptools.com/stds/smrl/data/modules/dimension_tolerance/sys/4_info_reqs.htm#dimension_tolerance_arm.edge_of_undefined_shape_size
检测 / 质量（PMI / 计量）,电电荷数据元素,Electric_charge_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.electric_charge_data_element
检测 / 质量（PMI / 计量）,电电流数据元素,Electric_current_data_element,value_with_unit_extension,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit_extension/sys/4_info_reqs.htm#value_with_unit_extension_arm.electric_current_data_element
检测 / 质量（PMI / 计量）,电电流单位,Electric_current_unit,value_with_unit,ap242,0,https://www.steptools.com/stds/smrl/data/modules/value_with_unit/sys/4_info_reqs.htm#value_with_unit_arm.electric_current_unit
